WS_001_FLOW_MEAN,WS_001_FLOW_MIN,WS_001_FLOW_MAX,WS_001_CONC_MEAN,WS_001_CONC_MIN,WS_001_CONC_MAX,DMW_FLOW_MEAN,DMW_FLOW_MIN,DMW_FLOW_MAX,ALK_FLOW_MEAN,ALK_FLOW_MIN,ALK_FLOW_MAX,WS_002_FLOW_MEAN,WS_002_FLOW_MIN,WS_002_FLOW_MAX,WS_002_CONC_MEAN,WS_002_CONC_MIN,WS_002_CONC_MAX,RPM_MEAN,RPM_MIN,RPM_MAX,PLANT_A,BAD_YIELD
87.117533,87.290196,87.104682,92.930424,92.960867,92.898228,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.499211,86.704374,86.453913,86.413175,86.689486,86.437467,5043.248746,5042.783746,5043.703746,1,1
91.560838,91.677855,91.488572,88.603720,88.633855,88.584187,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482195,91.537868,91.460865,91.652654,91.761802,91.656863,5043.774927,5042.633746,5044.303746,0,0
91.550454,91.591823,91.576250,88.603532,88.630042,88.586059,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484199,91.546427,91.457872,91.427788,91.430998,91.429932,5041.266385,5038.053746,5043.273746,1,0
87.310561,87.462261,87.280037,92.312210,92.346879,92.277547,92.311498,92.315439,92.300842,87.957784,88.105276,87.929657,87.920143,88.089324,87.873087,87.984065,88.122966,87.912514,5044.323538,5043.893746,5044.643746,0,0
91.456994,91.505790,91.400894,88.603451,88.626823,88.587980,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487718,91.546751,91.452836,91.241855,91.210463,91.429932,5042.802843,5042.173746,5043.553746,0,0
91.559006,91.677855,91.488572,88.603471,88.631515,88.588695,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482251,91.551701,91.445139,91.452420,91.541266,91.429932,5041.795968,5038.673746,5042.773746,1,0
91.581607,91.677855,91.576250,88.603696,88.632258,88.583128,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.493569,91.558456,91.487234,91.538235,91.651534,91.543397,5041.807913,5040.803746,5042.833746,0,0
91.573055,91.591823,91.576250,88.603581,88.629720,88.582549,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482535,91.550961,91.444331,91.466722,91.430998,91.543397,5043.753955,5043.123746,5044.583746,1,0
91.868095,91.935953,91.839283,88.603913,88.634548,88.583386,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485664,91.545409,91.461245,91.595445,91.651534,91.543397,5034.064718,5028.823746,5036.833746,0,0
91.288400,91.419757,91.225539,88.603644,88.620038,88.593917,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487389,91.546057,91.453026,91.423020,91.541266,91.429932,5044.383052,5044.003746,5044.693746,1,0
91.438058,91.591823,91.400894,88.603671,88.634387,88.583817,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482481,91.553505,91.454118,91.539029,91.651534,91.543397,5044.268468,5043.903746,5044.653746,0,0
87.086379,87.290196,87.017004,92.930677,92.955531,92.908759,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.503849,86.703879,86.459491,86.502168,86.799753,86.437467,5044.194441,5043.983746,5044.383746,0,1
90.628074,90.731497,90.611794,88.542724,88.516281,88.576292,88.597187,88.598325,88.595852,90.464848,90.550036,90.436780,90.293869,90.366561,90.272368,90.829467,90.879660,90.862607,5042.725274,5039.773746,5043.583746,0,0
91.628642,91.677855,91.663928,88.603730,88.633285,88.581071,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.488849,91.553043,91.457159,91.595445,91.651534,91.543397,5040.497010,5039.053746,5041.973746,1,0
91.491812,91.591823,91.488572,88.603517,88.627417,88.584926,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482965,91.551562,91.446184,91.244239,91.320731,91.203002,5042.803816,5041.803746,5043.833746,0,0
87.226264,87.376229,87.192360,92.683279,92.708512,92.671094,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.919113,88.070845,87.895854,87.763171,88.012698,87.799048,5045.069093,5044.903746,5045.253746,1,1
91.256025,91.333725,91.137861,88.603563,88.633842,88.584162,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482863,91.552256,91.442763,91.295092,91.320731,91.203002,5044.927496,5044.713746,5045.213746,0,0
91.575499,91.677855,91.488572,88.603391,88.626167,88.583349,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481831,91.549712,91.454261,91.366605,91.430998,91.316467,5043.260066,5043.043746,5043.503746,0,0
91.511970,91.591823,91.400894,88.603652,88.634820,88.581379,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483165,91.551470,91.444759,91.407128,91.430998,91.429932,5044.913191,5044.703746,5045.203746,1,0
87.331329,87.462261,87.280037,92.930438,92.961424,92.895851,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.920264,88.068454,87.894191,87.635243,87.792163,87.572118,5041.932218,5040.223746,5044.023746,0,0
87.280018,87.462261,87.280037,92.683210,92.701394,92.656942,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.921543,88.080903,87.890248,87.760787,88.012698,87.685583,5044.614649,5044.273746,5044.903746,1,0
91.598100,91.677855,91.488572,88.603606,88.630747,88.582807,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481903,91.552626,91.465854,91.430966,91.430998,91.429932,5044.241802,5043.833746,5044.393746,0,0
91.482650,91.591823,91.400894,88.603764,88.635848,88.580541,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483723,91.548185,91.452740,91.296681,91.320731,91.316467,5044.556107,5044.333746,5044.753746,0,0
91.423398,91.505790,91.400894,88.603663,88.633409,88.583189,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.479988,91.538145,91.449937,91.636763,91.651534,91.543397,5044.781732,5043.993746,5045.203746,0,0
91.513803,91.505790,91.488572,88.603754,88.629992,88.583571,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484467,91.551979,91.465759,91.450830,91.430998,91.429932,5041.777149,5040.563746,5042.883746,0,0
87.223820,87.376229,87.192360,92.930206,92.965584,92.895186,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.924860,88.087852,87.880651,87.531947,87.792163,87.458653,5042.819024,5041.653746,5043.533746,0,0
91.442077,87.290196,91.576250,88.601963,88.405059,88.795839,88.597187,88.598325,88.595852,91.302736,87.127372,91.439629,91.322577,87.159668,91.445899,91.413192,88.233234,91.543397,5027.231509,4542.513746,5043.473746,0,0
91.495478,91.591823,91.400894,88.603569,88.633285,88.580652,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481236,91.552441,91.441195,91.463544,91.541266,91.429932,5042.247427,5041.713746,5042.623746,1,0
87.130971,87.290196,87.104682,92.930434,92.957364,92.906259,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.498256,86.682324,86.477459,86.730213,86.910021,86.664397,5044.562149,5044.253746,5044.863746,1,1
87.046064,87.204164,87.017004,92.930533,92.952585,92.905655,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496154,86.682768,86.471597,86.716705,86.910021,86.664397,5044.923955,5044.833746,5045.223746,1,1
91.530907,91.591823,91.576250,88.603623,88.631329,88.585111,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482982,91.551701,91.443808,91.345945,91.430998,91.429932,4995.407843,4988.203746,5000.423746,0,0
87.232983,87.376229,87.192360,92.930507,92.963950,92.898044,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.917326,88.080950,87.874355,87.646367,87.902431,87.572118,5042.911941,5042.343746,5043.513746,0,0
91.516857,91.591823,91.488572,88.603839,88.635501,88.581526,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483717,91.553968,91.447847,91.531878,91.541266,91.429932,5043.164580,5042.743746,5043.533746,0,0
87.267801,87.462261,87.280037,92.930462,92.948760,92.901209,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.913894,88.062268,87.882019,87.647956,87.902431,87.685583,5041.709996,5039.393746,5043.443746,1,0
91.257247,91.333725,91.137861,88.603731,88.629584,88.584643,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482887,91.554662,91.442478,91.186234,91.210463,91.089537,5044.356524,5043.993746,5044.823746,1,0
87.240313,87.376229,87.192360,92.930416,92.963938,92.899830,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.918980,88.077943,87.883606,87.646367,87.902431,87.572118,5043.188746,5042.493746,5044.513746,0,1
87.038733,87.204164,86.929326,92.930456,92.940341,92.916568,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496431,86.691193,86.463092,86.640425,86.910021,86.664397,5044.629649,5044.343746,5044.853746,1,1
91.670180,91.677855,91.663928,88.603735,88.634189,88.581379,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.480493,91.552395,91.455924,91.527905,91.541266,91.429932,5041.421732,5039.603746,5043.233746,0,0
91.663461,91.763888,91.576250,88.603673,88.633038,88.583362,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483284,91.551238,91.448037,91.585115,91.651534,91.543397,5043.051941,5042.373746,5043.443746,0,0
91.541902,91.677855,91.488572,88.603415,88.635315,88.581797,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484504,91.535740,91.452123,91.550153,91.651534,91.543397,5044.240135,5044.073746,5044.413746,0,0
87.104094,87.290196,87.017004,92.930410,92.947484,92.907934,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.499836,86.679219,86.472732,86.770737,87.020289,86.777862,5045.308330,5045.153746,5045.403746,1,1
91.588937,91.677855,91.576250,88.603450,88.633211,88.582512,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484081,91.554014,91.446659,91.651065,91.761802,91.543397,5042.578538,5040.833746,5043.903746,0,0
87.138302,87.376229,87.104682,92.930599,92.947782,92.912504,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496155,86.677457,86.472043,86.731008,87.020289,86.664397,5041.231871,5038.373746,5044.723746,0,1
91.510138,91.591823,91.400894,88.603683,88.632258,88.583756,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482713,91.536248,91.449462,91.646298,91.651534,91.543397,5044.395899,5044.303746,5044.503746,0,0
91.494256,91.591823,91.488572,88.603669,88.633694,88.581551,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484729,91.551516,91.458204,91.625639,91.651534,91.543397,5044.508538,5044.033746,5044.833746,1,0
91.518079,91.591823,91.488572,88.603671,88.633941,88.582684,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.480480,91.551007,91.448655,91.478641,91.541266,91.429932,5042.019927,5041.103746,5042.853746,1,0
91.640248,91.677855,91.663928,88.603729,88.635031,88.582327,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.490288,91.561047,91.481105,91.513602,91.541266,91.429932,5040.527774,5039.123746,5042.503746,1,0
91.532128,91.591823,91.488572,88.603586,88.633805,88.582438,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483011,91.552534,91.444426,91.430966,91.430998,91.429932,5044.210274,5043.793746,5044.633746,0,0
87.218933,87.376229,87.192360,92.930348,92.962464,92.896381,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.918017,88.076550,87.879943,87.568498,87.792163,87.572118,5043.274857,5042.843746,5043.743746,1,0
91.617647,91.677855,91.663928,88.603716,88.632183,88.582524,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482761,91.550868,91.445091,91.482614,91.541266,91.429932,5040.417496,5036.023746,5042.653746,0,0
91.435004,91.505790,91.400894,88.603650,88.634820,88.581613,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482638,91.554847,91.443713,91.433350,91.541266,91.429932,5043.982566,5043.763746,5044.203746,0,0
87.229929,87.462261,87.367715,92.683271,92.705888,92.670121,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.919681,88.084531,87.877738,87.884742,88.122966,87.912514,5045.112357,5044.823746,5045.323746,1,0
91.439890,91.505790,91.488572,88.603596,88.633223,88.585874,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483562,91.550313,91.458157,91.539029,91.541266,91.656863,5029.641941,5026.603746,5033.533746,1,0
91.521744,91.591823,91.400894,88.603661,88.636034,88.581477,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482057,91.544808,91.458109,91.554126,91.651534,91.543397,5044.800830,5044.693746,5044.893746,1,0
91.401407,91.505790,91.400894,88.603516,88.633384,88.582536,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482933,91.552071,91.446659,91.424609,91.541266,91.429932,5044.148677,5043.813746,5044.503746,0,0
87.256195,87.376229,87.280037,92.683333,92.713192,92.656388,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.920137,88.088125,87.874678,87.882358,88.122966,87.912514,5044.227080,5043.293746,5044.843746,1,0
91.549232,91.591823,91.488572,88.603610,88.629732,88.582167,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.490580,91.555541,91.459677,91.534262,91.541266,91.429932,5042.414371,5041.853746,5042.803746,1,0
87.144410,87.290196,87.104682,92.930538,92.958626,92.900409,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.493683,86.696518,86.459438,86.502962,86.799753,86.550932,5043.599371,5043.183746,5043.803746,1,1
91.564503,91.677855,91.488572,88.603598,88.633830,88.582733,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487384,91.552580,91.457159,91.536645,91.651534,91.429932,5042.166107,5041.533746,5042.663746,1,0
91.543734,91.591823,91.488572,88.603725,88.633458,88.582290,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482352,91.550452,91.444664,91.365810,91.430998,91.316467,5044.233121,5043.863746,5044.483746,0,0
87.266580,87.462261,87.192360,92.930515,92.964928,92.896135,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.916816,88.065247,87.888167,87.539099,87.792163,87.572118,5042.349371,5041.563746,5042.873746,1,0
91.582829,91.591823,91.576250,88.603613,88.632877,88.582204,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482712,91.554338,91.447182,91.422225,91.541266,91.316467,5044.101732,5043.233746,5044.763746,1,0
91.622534,91.763888,91.576250,88.603643,88.631329,88.584162,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.489934,91.552765,91.477494,91.657422,91.761802,91.656863,5044.902080,5044.733746,5045.133746,0,0
87.269023,87.462261,87.192360,92.683091,92.704489,92.653826,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.920292,88.088435,87.875158,87.908580,88.122966,87.912514,5044.270830,5043.843746,5044.603746,1,0
91.350096,91.419757,91.313216,88.603874,88.617018,88.598364,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.486108,91.549850,91.449225,91.426198,91.541266,91.429932,5043.396038,5042.723746,5044.003746,0,0
91.607263,91.677855,91.576250,88.603680,88.633545,88.582918,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482918,91.532223,91.461102,91.784555,91.761802,91.770328,5036.212218,5033.053746,5040.703746,0,0
90.650064,90.731497,90.611794,88.541865,88.516281,88.576292,88.597187,88.598325,88.595852,90.464848,90.550036,90.436780,90.295602,90.391632,90.266572,90.955805,90.989927,90.862607,5043.556107,5043.153746,5044.083746,0,0
91.472265,91.505790,91.488572,88.603672,88.635043,88.582783,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482701,91.553459,91.448322,91.589882,91.651534,91.543397,5028.211732,5023.163746,5030.423746,0,0
87.200608,87.376229,87.104682,92.930645,92.951929,92.908870,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497231,86.695750,86.469040,86.729419,86.910021,86.664397,5044.997566,5044.773746,5045.373746,1,1
91.246863,91.333725,91.137861,88.603715,88.633038,88.584396,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482573,91.554199,91.441243,91.201331,91.320731,91.203002,5044.456732,5044.193746,5045.123746,1,0
91.408126,91.505790,91.400894,88.603748,88.621945,88.596270,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483121,91.548370,91.451695,91.619282,91.651534,91.543397,5044.786246,5044.353746,5045.043746,1,0
87.210382,87.376229,87.104682,92.930288,92.960050,92.902576,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.922758,88.079011,87.900396,87.646367,87.902431,87.572118,5043.458468,5042.993746,5043.913746,0,1
87.284905,87.462261,87.280037,92.930592,92.961672,92.896418,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.921973,88.077892,87.885312,87.539099,87.792163,87.572118,5042.428746,5041.573746,5042.913746,1,0
87.318502,87.462261,87.280037,92.930385,92.955990,92.905003,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.918959,88.075440,87.883340,87.558169,87.792163,87.572118,5042.124093,5040.353746,5043.783746,0,0
91.527852,91.591823,91.488572,88.603586,88.633929,88.581674,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484216,91.549018,91.457349,91.345945,91.430998,91.316467,5041.789718,5038.133746,5043.173746,0,0
87.359428,87.462261,87.543071,92.312334,92.344007,92.286144,92.311498,92.315439,92.300842,87.957784,88.105276,87.929657,87.919969,88.087381,87.875158,87.989627,88.233234,87.912514,5044.215830,5043.813746,5044.623746,0,0
91.522355,91.591823,91.400894,88.603656,88.635625,88.581169,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483723,91.547075,91.453073,91.538235,91.651534,91.543397,5044.649441,5044.393746,5044.833746,0,0
91.443555,91.419757,91.488572,88.603684,88.632072,88.586219,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481993,91.555171,91.440625,91.190207,91.210463,91.203002,5041.424232,5038.823746,5043.243746,0,0
91.663461,91.677855,91.663928,88.603460,88.633186,88.583731,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485260,91.554061,91.463098,91.526316,91.541266,91.543397,5038.090830,5034.843746,5043.013746,1,0
87.134636,87.290196,87.104682,92.930409,92.949502,92.909030,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496807,86.682356,86.471250,86.738954,87.020289,86.777862,5044.034510,5040.513746,5045.013746,0,1
91.374530,91.419757,91.400894,88.603720,88.634511,88.583596,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482251,91.552395,91.446041,91.555715,91.651534,91.543397,5033.534024,5029.163746,5038.093746,1,0
87.138912,87.376229,87.104682,92.930595,92.956138,92.903057,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496419,86.689916,86.472347,86.731008,87.020289,86.664397,5040.607982,5039.023746,5043.503746,0,1
87.040566,87.204164,87.017004,92.930502,92.941802,92.903488,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496381,86.694954,86.461762,86.614999,86.799753,86.550932,5035.934302,5020.533746,5045.393746,0,1
91.561449,91.591823,91.576250,88.603504,88.634808,88.583916,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484057,91.550313,91.467184,91.255363,91.210463,91.203002,5042.065968,5040.613746,5043.863746,1,0
87.370424,87.462261,87.455393,92.930597,92.957921,92.897305,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.922167,88.080839,87.887887,87.585184,87.792163,87.572118,5039.620621,5037.253746,5041.813746,0,0
91.591991,91.677855,91.488572,88.603728,88.635811,88.581440,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483448,91.551932,91.456541,91.539824,91.541266,91.543397,5033.783191,5030.203746,5036.953746,1,0
91.485093,91.591823,91.400894,88.603636,88.634523,88.581329,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483733,91.546288,91.468134,91.560483,91.651534,91.543397,5044.875274,5044.573746,5045.273746,0,0
91.559006,91.677855,91.488572,88.603521,88.633298,88.581514,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.481792,91.541199,91.456161,91.629612,91.651534,91.543397,5044.592635,5044.433746,5044.813746,0,0
91.510749,91.591823,91.400894,88.603620,88.634746,88.584643,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482534,91.546288,91.456731,91.544591,91.541266,91.543397,5044.775691,5044.503746,5044.963746,1,0
87.210992,87.376229,87.192360,92.930510,92.956621,92.901283,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.924502,88.076892,87.910250,87.646367,87.902431,87.572118,5044.018607,5043.463746,5044.353746,0,0
91.543734,91.677855,91.488572,88.603966,88.633879,88.583657,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482165,91.552256,91.448037,91.555715,91.651534,91.543397,5032.689371,5030.713746,5035.523746,1,0
90.515678,90.645465,90.436438,88.543582,88.516281,88.576292,88.597187,88.598325,88.595852,90.464848,90.550036,90.436780,90.294678,90.369943,90.271988,90.824699,90.879660,90.862607,5044.001663,5040.593746,5044.753746,1,0
91.248466,91.333725,91.225539,88.603956,88.631218,88.584680,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487482,91.547213,91.467184,91.118297,91.100195,91.203002,5029.218512,4947.153746,5044.833746,0,0
91.560227,91.591823,91.488572,88.603468,88.632220,88.583965,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484942,91.549989,91.466139,91.649476,91.651534,91.543397,5043.467566,5042.783746,5044.083746,1,0
91.619480,91.677855,91.576250,88.603637,88.635031,88.581009,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485100,91.551794,91.455734,91.614515,91.651534,91.543397,5035.619232,5029.813746,5039.433746,1,0
91.540069,91.677855,91.488572,88.603816,88.635514,88.580689,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482993,91.552071,91.444378,91.422225,91.541266,91.316467,5044.705205,5044.573746,5044.823746,1,0
87.293457,87.462261,87.280037,92.930476,92.960607,92.900470,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.923173,88.081172,87.911595,87.643189,87.792163,87.572118,5041.889996,5040.263746,5043.053746,1,0
87.196943,87.376229,87.192360,92.930408,92.955346,92.911247,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497578,86.693552,86.460417,86.729419,86.910021,86.664397,5044.120066,5043.673746,5044.343746,1,1
91.406905,91.505790,91.400894,88.604158,88.627107,88.588239,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482005,91.551238,91.444093,91.191796,91.210463,91.203002,5041.853746,5040.273746,5042.983746,0,0
91.675678,91.677855,91.663928,88.603753,88.633223,88.585443,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483589,91.545502,91.464143,91.533467,91.541266,91.429932,5038.063816,5033.913746,5041.383746,0,0
91.695225,91.677855,91.663928,88.603646,88.634870,88.581674,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.487883,91.550868,91.463478,91.551742,91.651534,91.543397,5039.737218,5038.183746,5041.653746,0,0
91.626199,91.677855,91.576250,88.603723,88.635687,88.582758,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485124,91.552904,91.468799,91.543797,91.541266,91.543397,5044.478885,5044.133746,5044.723746,0,0
91.444166,91.505790,91.400894,88.603332,88.628605,88.591355,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485641,91.554755,91.455354,91.341178,91.320731,91.316467,5042.286593,5040.993746,5043.193746,0,0
87.349655,87.462261,87.367715,92.930395,92.964457,92.895260,92.930550,92.934958,92.918340,87.957784,88.105276,87.929657,87.918544,88.077568,87.893198,87.565320,87.792163,87.572118,5041.259371,5039.563746,5042.833746,1,0
91.543124,91.591823,91.488572,88.603430,88.633681,88.584273,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482327,91.550267,91.438582,91.647092,91.651534,91.543397,5043.181524,5042.443746,5043.673746,0,0
91.265188,91.419757,91.225539,88.603694,88.627120,88.586305,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483752,91.552441,91.452075,91.292708,91.320731,91.316467,5044.890760,5044.563746,5045.223746,0,0
91.494256,91.591823,91.400894,88.603575,88.634276,88.581428,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482992,91.551562,91.444093,91.529494,91.541266,91.429932,5043.442566,5042.213746,5044.133746,0,0
91.477763,91.505790,91.488572,88.603422,88.631094,88.584889,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482279,91.552626,91.440197,91.191002,91.210463,91.203002,5043.941177,5043.093746,5044.503746,1,0
87.127917,87.290196,87.104682,92.930429,92.958428,92.904966,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.496491,86.691614,86.468314,86.731008,87.020289,86.664397,5044.643538,5038.833746,5045.153746,0,1
87.218323,87.462261,87.192360,92.683265,92.714319,92.651818,92.682929,92.687150,92.671340,87.957784,88.105276,87.929657,87.920018,88.089051,87.874032,87.875207,88.122966,87.799048,5044.954232,5044.673746,5045.153746,0,0
90.208422,87.032099,91.488572,88.603665,88.421574,88.944368,88.597187,88.598325,88.595852,90.193250,87.127372,91.439629,90.210789,87.150966,91.435019,90.359868,88.012698,91.316467,5041.980205,5040.123746,5043.503746,1,0
91.555341,91.677855,91.488572,88.603247,88.630351,88.583780,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.485271,91.551238,91.454688,91.307805,91.430998,91.203002,5042.654232,5041.853746,5043.093746,0,0
91.586494,91.591823,91.663928,88.603769,88.625189,88.591626,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484669,91.544345,91.449985,91.492943,91.430998,91.429932,5039.720552,5036.933746,5042.183746,0,0
91.597489,91.677855,91.576250,88.603624,88.635749,88.581428,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483254,91.556281,91.449082,91.531083,91.541266,91.429932,5043.549649,5042.983746,5044.263746,1,0
91.475320,91.505790,91.488572,88.603715,88.633223,88.582339,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.483618,91.553505,91.455924,91.537440,91.430998,91.543397,5044.232982,5043.983746,5044.473746,1,0
87.073552,87.290196,87.017004,92.930453,92.953204,92.911703,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.500074,86.687774,86.474865,86.701608,86.910021,86.664397,5045.012496,5044.703746,5045.303746,0,1
87.214047,87.376229,87.192360,92.930404,92.955309,92.905582,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.495546,86.676055,86.477037,86.731008,87.020289,86.664397,5045.049302,5044.713746,5045.243746,0,1
87.059502,87.204164,87.017004,92.930577,92.952659,92.912688,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.497676,86.689495,86.472352,86.739748,87.020289,86.777862,5043.178260,5040.103746,5044.893746,0,1
91.443555,91.505790,91.400894,88.603717,88.633669,88.583448,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.484444,91.547583,91.452931,91.628817,91.651534,91.543397,5044.606455,5043.993746,5044.973746,0,0
91.404461,91.505790,91.400894,88.603774,88.635155,88.581477,88.597187,88.598325,88.595852,91.467674,91.527940,91.439629,91.482426,91.554246,91.444759,91.412690,91.430998,91.429932,5043.728468,5042.163746,5044.283746,0,0
87.223209,87.376229,87.192360,92.930535,92.961957,92.902158,92.929690,92.811054,92.918340,87.954302,87.616324,87.929657,87.924464,88.069629,87.900586,87.641600,87.792163,87.572118,5043.674857,5042.203746,5044.713746,0,1
87.085158,87.204164,87.017004,92.930456,92.957599,92.905286,92.930550,92.934958,92.918340,86.453545,86.638420,86.425383,86.503686,86.693252,86.469150,86.676976,86.910021,86.664397,5044.809302,5044.683746,5044.973746,0,1
